2011-10-15,14.0
2011-10-16,1.97
2011-10-17,3.7
2011-10-18,0.0
2011-10-19,9.0
2011-10-20,9.31
2011-10-21,1.66
2011-10-22,0.0
2011-10-23,0.0
2011-10-24,3.4
2011-10-25,0.0
2011-10-26,0.0
2011-10-27,0.0
2011-10-28,0.0
2011-10-29,0.0
2011-10-30,0.0
2011-10-31,0.0
2011-11-01,0.0
2011-11-02,0.0
2011-11-03,4.01
2011-11-04,1.15
2011-11-05,0.0
2011-11-06,0.0
2011-11-07,0.0
2011-11-08,0.0
2011-11-09,0.0
2011-11-10,5.84
2011-11-11,0.0
2011-11-12,0.34
2011-11-13,2.38
2011-11-14,6.46
2011-11-15,0.0
2011-11-16,0.0
2011-11-17,0.62
2011-11-18,0.0
2011-11-19,0.0
2011-11-20,0.0
2011-11-21,0.0
2011-11-22,7.38
2011-11-23,4.92
2011-11-24,0.0
2011-11-25,0.0
2011-11-26,0.0
2011-11-27,8.29
2011-11-28,1.56
2011-11-29,6.05
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,2.59
2011-12-03,0.0
2011-12-04,4.21
2011-12-05,16.86
2011-12-06,1.57
2011-12-07,3.69
2011-12-08,0.0
2011-12-09,3.08
2011-12-10,0.0
2011-12-11,0.0
2011-12-12,0.21
2011-12-13,NULL
2011-12-14,6.25
2011-12-15,14.62
2011-12-16,0.0
2011-12-17,0.0
2011-12-18,1.23
2011-12-19,0.62
2011-12-20,0.0
2011-12-21,11.45
2011-12-22,4.33
2011-12-23,4.92
2011-12-24,0.0
2011-12-25,2.58
2011-12-26,0.0
2011-12-27,15.02
2011-12-28,4.92
2011-12-29,0.0
2011-12-30,1.72
2011-12-31,0.0
2012-01-01,0.34
2012-01-02,0.51
2012-01-03,0.0
2012-01-04,1.23
2012-01-05,0.21
2012-01-06,1.23
2012-01-07,3.69
2012-01-08,1.23
2012-01-09,2.46
2012-01-10,0.0
2012-01-11,0.0
2012-01-12,9.0
2012-01-13,11.37
2012-01-14,0.0
2012-01-15,0.0
2012-01-16,0.0
2012-01-17,2.21
2012-01-18,0.0
2012-01-19,6.15
2012-01-20,0.0
2012-01-21,0.21
2012-01-22,0.0
2012-01-23,0.0
2012-01-24,0.0
2012-01-25,0.0
2012-01-26,NULL
2012-01-27,0.62
2012-01-28,0.0
2012-01-29,0.0
2012-01-30,0.0
2012-01-31,6.94
2012-02-01,3.62
2012-02-02,0.0
2012-02-03,1.85
2012-02-04,0.0
2012-02-05,1.23
2012-02-06,0.0
2012-02-07,0.0
2012-02-08,0.0
2012-02-09,0.0
2012-02-10,0.0
2012-02-11,0.0
2012-02-12,0.49
2012-02-13,0.21
2012-02-14,0.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-18,0.0
2012-02-19,0.0
2012-02-20,0.0
2012-02-21,0.62
2012-02-22,1.23
2012-02-23,0.21
2012-02-24,20.91
2012-02-25,2.46
2012-02-26,0.0
2012-02-27,4.92
2012-02-28,0.0
2012-02-29,1.48
2012-03-01,5.54
2012-03-02,6.15
2012-03-03,3.0
2012-03-04,1.23
2012-03-05,0.0
2012-03-06,0.0
2012-03-07,0.0
2012-03-08,10.96
2012-03-09,0.0
2012-03-10,0.0
2012-03-11,0.0
2012-03-12,0.54
2012-03-13,6.25
2012-03-14,3.4
2012-03-15,2.78
2012-03-16,6.86
2012-03-17,0.74
2012-03-18,0.0
2012-03-19,0.0
2012-03-20,0.0
2012-03-21,0.0
2012-03-22,0.0
2012-03-23,0.0
2012-03-24,4.21
2012-03-25,0.74
2012-03-26,0.0
2012-03-27,4.92
2012-03-28,1.15
2012-03-29,0.34
2012-03-30,0.0
2012-03-31,0.0
2012-04-01,0.0
2012-04-02,0.0
2012-04-03,0.0
2012-04-04,0.3
2012-04-05,0.0
2012-04-06,0.0
2012-04-07,0.0
2012-04-08,1.15
2012-04-09,8.29
2012-04-10,1.15
2012-04-11,0.0
2012-04-12,0.44
2012-04-13,0.0
2012-04-14,0.0
2012-04-15,0.0
2012-04-16,9.0
2012-04-17,0.0
2012-04-18,0.0
2012-04-19,0.0
2012-04-20,1.15
2012-04-21,12.4
2012-04-22,24.41
2012-04-23,7.68
2012-04-24,1.15
2012-04-25,0.0
2012-04-26,7.27
2012-04-27,2.59
2012-04-28,0.3
2012-04-29,0.0
2012-04-30,3.4
2012-05-01,1.66
2012-05-02,0.0
2012-05-03,2.68
2012-05-04,1.56
2012-05-05,0.0
2012-05-06,9.0
2012-05-07,1.97
2012-05-08,8.29
2012-05-09,5.74
2012-05-10,15.74
2012-05-11,0.0
2012-05-12,1.66
2012-05-13,1.25
2012-05-14,9.0
2012-05-15,7.48
2012-05-16,5.84
2012-05-17,0.0
2012-05-18,0.0
2012-05-19,0.0
2012-05-20,0.0
2012-05-21,0.74
2012-05-22,1.76
2012-05-23,0.0
2012-05-24,0.0
2012-05-25,0.54
2012-05-26,0.0
2012-05-27,1.15
2012-05-28,9.72
2012-05-29,53.17
2012-05-30,1.36
2012-05-31,0.0
2012-06-01,4.21
2012-06-02,43.99
2012-06-03,7.27
2012-06-04,0.0
2012-06-05,0.95
2012-06-06,0.0
2012-06-07,1.76
2012-06-08,1.15
2012-06-09,0.0
2012-06-10,0.0
2012-06-11,0.0
2012-06-12,8.29
2012-06-13,0.0
2012-06-14,0.0
2012-06-15,0.0
2012-06-16,0.0
2012-06-17,0.0
2012-06-18,0.0
2012-06-19,0.0
2012-06-20,7.48
2012-06-21,0.54
2012-06-22,0.0
2012-06-23,0.0
2012-06-24,9.31
2012-06-25,7.48
2012-06-26,14.21
2012-06-27,4.93
2012-06-28,0.0
2012-06-29,0.0
2012-06-30,5.23
2012-07-01,0.0
2012-07-02,1.15
2012-07-03,7.48
2012-07-04,0.34
2012-07-05,0.0
2012-07-06,0.0
2012-07-07,0.0
2012-07-08,0.0
2012-07-09,0.0
2012-07-10,0.0
2012-07-11,0.0
2012-07-12,0.0
2012-07-13,0.0
2012-07-14,0.0
2012-07-15,1.76
2012-07-16,18.19
2012-07-17,3.5
2012-07-18,0.0
2012-07-19,0.0
2012-07-20,0.0
2012-07-21,0.0
2012-07-22,0.0
2012-07-23,17.68
2012-07-24,0.95
2012-07-25,0.0
2012-07-26,0.0
2012-07-27,0.0
2012-07-28,0.0
2012-07-29,0.0
2012-07-30,0.0
2012-07-31,0.0
2012-08-01,0.0
2012-08-02,0.0
2012-08-03,0.0
2012-08-04,0.0
2012-08-05,17.68
2012-08-06,0.0
2012-08-07,1.15
2012-08-08,0.34
2012-08-09,7.48
